"","activityid","activitylabel","subjectid","TimeBodyAccMeanX","TimeBodyAccMeanY","TimeBodyAccMeanZ","TimeBodyAccStDevX","TimeBodyAccStDevY","TimeBodyAccStDevZ","TimeGravityAccMeanX","TimeGravityAccMeanY","TimeGravityAccMeanZ","TimeGravityAccStDevX","TimeGravityAccStDevY","TimeGravityAccStDevZ","TimeBodyAccJerkMeanX","TimeBodyAccJerkMeanY","TimeBodyAccJerkMeanZ","TimeBodyAccJerkStDevX","TimeBodyAccJerkStDevY","TimeBodyAccJerkStDevZ","TimeBodyGyroMeanX","TimeBodyGyroMeanY","TimeBodyGyroMeanZ","TimeBodyGyroStDevX","TimeBodyGyroStDevY","TimeBodyGyroStDevZ","TimeBodyGyroJerkMeanX","TimeBodyGyroJerkMeanY","TimeBodyGyroJerkMeanZ","TimeBodyGyroJerkStDevX","TimeBodyGyroJerkStDevY","TimeBodyGyroJerkStDevZ","TimeBodyAccMagMean","TimeBodyAccMagStDev","TimeGravityAccMagMean","TimeGravityAccMagStDev","TimeBodyAccJerkMagMean","TimeBodyAccJerkMagStDev","TimeBodyGyroMagMean","TimeBodyGyroMagStDev","TimeBodyGyroJerkMagMean","TimeBodyGyroJerkMagStDev","FrequencyBodyAccMeanX","FrequencyBodyAccMeanY","FrequencyBodyAccMeanZ","FrequencyBodyAccStDevX","FrequencyBodyAccStDevY","FrequencyBodyAccStDevZ","FrequencyBodyAccMeanFreqX","FrequencyBodyAccMeanFreqY","FrequencyBodyAccMeanFreqZ","FrequencyBodyAccJerkMeanX","FrequencyBodyAccJerkMeanY","FrequencyBodyAccJerkMeanZ","FrequencyBodyAccJerkStDevX","FrequencyBodyAccJerkStDevY","FrequencyBodyAccJerkStDevZ","FrequencyBodyAccJerkMeanFreqX","FrequencyBodyAccJerkMeanFreqY","FrequencyBodyAccJerkMeanFreqZ","FrequencyBodyGyroMeanX","FrequencyBodyGyroMeanY","FrequencyBodyGyroMeanZ","FrequencyBodyGyroStDevX","FrequencyBodyGyroStDevY","FrequencyBodyGyroStDevZ","FrequencyBodyGyroMeanFreqX","FrequencyBodyGyroMeanFreqY","FrequencyBodyGyroMeanFreqZ","FrequencyBodyAccMagMean","FrequencyBodyAccMagStDev","FrequencyBodyAccMagMeanFreq","FrequencyBodyBodyAccJerkMagMean","FrequencyBodyBodyAccJerkMagStDev","FrequencyBodyBodyAccJerkMagMeanFreq","FrequencyBodyBodyGyroMagMean","FrequencyBodyBodyGyroMagStDev","FrequencyBodyBodyGyroMagMeanFreq","FrequencyBodyBodyGyroJerkMagMean","FrequencyBodyBodyGyroJerkMagStDev","FrequencyBodyBodyGyroJerkMagMeanFreq"
"9204",6,"LAYING",28,0.27986705,-0.023485849,-0.10430119,-0.94530726,-0.93266731,-0.93095657,-0.22726003,0.55277843,0.83191952,-0.98152956,-0.9891797,-0.99209024,0.095543561,0.00088064977,-0.022858604,-0.94630499,-0.95104447,-0.93615161,-0.034447791,-0.067877348,0.053660817,-0.9607138,-0.89112981,-0.93259739,-0.10789389,-0.026250942,-0.049042519,-0.96097821,-0.92538843,-0.95160571,-0.94137669,-0.93266867,-0.94137669,-0.93266867,-0.9417493,-0.93919746,-0.9283881,-0.87590676,-0.94768072,-0.91802776,-0.94222818,-0.93208484,-0.9263427,-0.94642707,-0.93618668,-0.93879066,-0.32087653,-0.20234741,0.384634,-0.94737837,-0.95084213,-0.92729877,-0.94992895,-0.95485035,-0.94372834,-0.20444516,-0.40416397,0.1110866,-0.94962211,-0.89028286,-0.92490795,-0.9641716,-0.89234198,-0.94138005,-0.18564886,-0.34388613,-0.14512137,-0.92451133,-0.9473542,0.1547212,-0.93391642,-0.94536258,0.17501449,-0.89060285,-0.88693526,-0.089654927,-0.91216045,-0.93210767,-0.11868445
"9205",6,"LAYING",28,0.24766588,-0.020855936,-0.096813344,-0.96904886,-0.95197039,-0.96681736,-0.22839904,0.54891602,0.83427258,-0.97958502,-0.98416938,-0.97984249,0.058170048,0.043908658,-0.024281317,-0.9660741,-0.96489333,-0.95928474,-0.023813942,-0.04037779,0.087930491,-0.97987009,-0.95881545,-0.97726732,-0.10007754,-0.025636153,-0.053296556,-0.96910803,-0.96702542,-0.98119743,-0.96189636,-0.96513411,-0.96189636,-0.96513411,-0.96111368,-0.96592016,-0.9642347,-0.9653835,-0.97036256,-0.97107758,-0.9618667,-0.94776681,-0.95844051,-0.97234934,-0.95635999,-0.97504391,-0.23390378,0.25760033,0.64833168,-0.96635511,-0.96380244,-0.95337212,-0.96881155,-0.96891882,-0.96385899,-0.067471979,-0.20610285,0.2882895,-0.97051799,-0.9541595,-0.97495844,-0.98296324,-0.9622082,-0.98005238,0.15680016,0.058454411,-0.0085110399,-0.96032309,-0.97275256,0.31431912,-0.96295212,-0.9690155,0.066241197,-0.96104748,-0.97529466,0.44466979,-0.96887163,-0.97609481,0.47655296
"9206",6,"LAYING",24,0.27025714,-0.018213182,-0.10536859,-0.96719871,-0.98744624,-0.97350033,-0.38617397,0.73575169,0.6898431,-0.97910724,-0.99792187,-0.99050538,0.064013202,0.012941528,-0.00043553191,-0.99265833,-0.98647757,-0.9855241,-0.029687228,-0.061961766,0.087106275,-0.98751409,-0.96103871,-0.99503759,-0.097091271,-0.033906618,-0.053403199,-0.979729,-0.98521,-0.99530342,-0.97142302,-0.98138199,-0.97142302,-0.98138199,-0.98864593,-0.99055087,-0.97097814,-0.97797221,-0.98615575,-0.98615645,-0.97984441,-0.98624974,-0.98164461,-0.96282775,-0.98781466,-0.97005644,-0.61437958,0.21732625,0.15899763,-0.99320159,-0.98653015,-0.98349421,-0.99263599,-0.98736674,-0.98604315,-0.036119239,0.04562812,0.15036718,-0.98150845,-0.97153347,-0.99516705,-0.98950946,-0.95579625,-0.99532205,0.17088058,-0.37840107,0.2692505,-0.98524373,-0.98084134,-0.053509923,-0.98914285,-0.99111737,0.51281344,-0.9779347,-0.98170489,0.063179407,-0.98574751,-0.98730249,0.054116285
"9207",6,"LAYING",24,0.26841309,-0.01998968,-0.1022423,-0.96400478,-0.98868761,-0.97527463,-0.38900078,0.73498416,0.69126122,-0.96612811,-0.99343066,-0.98019944,0.084208383,0.012482198,-0.008429497,-0.98931139,-0.98451012,-0.98496308,-0.027232879,-0.084076649,0.084861264,-0.98959105,-0.95894962,-0.99344256,-0.098006919,-0.050537726,-0.058163653,-0.98354993,-0.98834103,-0.9944003,-0.96868197,-0.98199369,-0.96868197,-0.98199369,-0.98710647,-0.98797771,-0.97098869,-0.97445813,-0.98872744,-0.98966281,-0.97869541,-0.98598576,-0.98132053,-0.95906051,-0.98994909,-0.97275973,-0.75851061,0.35343444,0.22599644,-0.98868936,-0.98445021,-0.98270846,-0.99107978,-0.98569524,-0.98573664,0.10078257,0.1351286,0.24791322,-0.98554281,-0.97520296,-0.99309628,-0.99086812,-0.9514865,-0.99405835,0.2212013,-0.40004643,0.32769083,-0.98556097,-0.98153513,0.097821523,-0.98531953,-0.99147669,0.59938476,-0.97800351,-0.97614953,0.00032104951,-0.98983287,-0.9897355,0.32480696
"9208",6,"LAYING",24,0.28541286,-0.017215863,-0.10847782,-0.96689198,-0.99020088,-0.97855878,-0.39141678,0.73365074,0.69311203,-0.97288226,-0.99623623,-0.98853305,0.071084107,0.0092406257,-0.0079757824,-0.98925492,-0.98485008,-0.98851694,-0.026809125,-0.073337044,0.086411473,-0.99067706,-0.95668293,-0.99238039,-0.10013836,-0.033282545,-0.053646058,-0.98535922,-0.98895093,-0.99379582,-0.97349742,-0.97935302,-0.97349742,-0.97935302,-0.98852208,-0.99053725,-0.96934671,-0.97563141,-0.98925808,-0.9911175,-0.9823081,-0.98721983,-0.98563938,-0.96185379,-0.99157812,-0.97526443,-0.59953469,0.39193676,0.27545615,-0.98887289,-0.985265,-0.98686993,-0.99070721,-0.98537527,-0.98864515,0.028826594,0.096005148,0.23130565,-0.98676563,-0.97626636,-0.99354686,-0.99192898,-0.94804941,-0.99250342,0.30222089,-0.50996113,0.13357646,-0.98561025,-0.97793072,0.072879531,-0.9885211,-0.9925005,0.7158806,-0.97992876,-0.97664318,-0.050972649,-0.99031088,-0.99262806,0.30692175
"9209",6,"LAYING",24,0.25082911,-0.018119507,-0.1038728,-0.96991089,-0.98416885,-0.97073965,-0.39083662,0.73332147,0.6934723,-0.96818458,-0.99695987,-0.98568334,0.06910503,0.026522693,0.00022697896,-0.98482444,-0.98266637,-0.98741316,-0.01990889,-0.077132748,0.086251129,-0.96965783,-0.9541276,-0.98376843,-0.10051327,-0.076890473,-0.052149028,-0.97439766,-0.97939112,-0.98522383,-0.9707263,-0.97458889,-0.9707263,-0.97458889,-0.98734755,-0.98353429,-0.96542833,-0.94678889,-0.98374047,-0.97375188,-0.97909896,-0.97920688,-0.97781792,-0.96651232,-0.98726926,-0.96803637,-0.45578256,0.60489038,0.025550304,-0.98317475,-0.98215011,-0.98323735,-0.98844984,-0.98460991,-0.99076457,0.23424504,0.10821758,0.30335086,-0.96353522,-0.95941435,-0.98050132,-0.97153962,-0.95130254,-0.98643225,-0.25804381,0.22374757,0.00046159527,-0.98039327,-0.97411922,-0.15378368,-0.9831526,-0.98244316,-0.044004789,-0.95607369,-0.94945079,0.098601075,-0.97452216,-0.9741424,-0.17317868
"9210",6,"LAYING",24,0.30683763,-0.026722083,-0.099000567,-0.96179277,-0.95357691,-0.97195409,-0.47189265,0.7788369,0.6520154,-0.94204637,-0.95779901,-0.9902609,0.085330292,0.028455829,-0.028961716,-0.98935997,-0.98459435,-0.9824964,0.07910382,-0.26247248,0.28922698,-0.93966118,-0.93557388,-0.92336837,-0.12245568,-0.036943742,-0.10830598,-0.97934527,-0.97733766,-0.99176519,-0.95886329,-0.96001365,-0.95886329,-0.96001365,-0.98573805,-0.9873664,-0.83045359,-0.85443517,-0.97999558,-0.98193051,-0.98043456,-0.96238845,-0.97300412,-0.95589132,-0.9511472,-0.97261232,-0.62811458,-0.185017,0.36215469,-0.98885804,-0.98387222,-0.97895771,-0.99096467,-0.98670992,-0.98477916,0.02375933,-0.10771625,0.039091399,-0.94339322,-0.95927382,-0.9247379,-0.93938398,-0.92467783,-0.92972501,-0.22253121,-0.54743353,0.071520549,-0.96917493,-0.96015958,-0.093051649,-0.98612924,-0.98762482,0.27240446,-0.91959593,-0.84409927,-0.3558206,-0.98075365,-0.98450816,0.39216819
"9211",6,"LAYING",24,0.25749879,-0.01376124,-0.1149577,-0.93764042,-0.94844768,-0.91999566,-0.45884681,0.77404745,0.65458362,-0.98112674,-0.99503323,-0.98239841,0.056558617,0.047895475,0.012855274,-0.93246628,-0.94106455,-0.89934141,-0.021709429,-0.091737572,0.094337993,-0.94823068,-0.82330935,-0.97449454,-0.12350478,-0.093693745,-0.057874963,-0.91477328,-0.84807333,-0.97573224,-0.94156955,-0.91281605,-0.94156955,-0.91281605,-0.94223105,-0.86933296,-0.9033503,-0.80021553,-0.91582309,-0.81442345,-0.93447779,-0.9428055,-0.92077488,-0.93878336,-0.95395384,-0.92511145,-0.15715729,0.31329264,0.70598924,-0.93490724,-0.93950546,-0.90914442,-0.93579422,-0.94742736,-0.88926639,0.010791889,-0.14344059,0.16365679,-0.91543323,-0.81019427,-0.97115406,-0.96006356,-0.83312237,-0.97793476,0.25728346,-0.032462041,0.098329431,-0.90647044,-0.92922049,0.37576819,-0.88459667,-0.85083004,-0.18989232,-0.77629061,-0.85688193,0.20730287,-0.82874042,-0.80932155,-0.12502239
"9212",6,"LAYING",20,0.24866761,-0.016789499,-0.10522728,-0.95379651,-0.97347834,-0.9737366,-0.6862925,0.78816543,0.6237672,-0.92494734,-0.9853101,-0.98433875,0.032662438,0.019580923,0.019823504,-0.96234282,-0.9736234,-0.97739615,-0.045638306,-0.19704691,0.25044834,-0.98838016,-0.96310325,-0.91810681,-0.090880882,-0.045946651,-0.085764347,-0.99216589,-0.98399914,-0.9845396,-0.96274154,-0.95150188,-0.96274154,-0.95150188,-0.97798775,-0.95309676,-0.90553484,-0.91184044,-0.9912672,-0.97917645,-0.94672906,-0.97152577,-0.97339865,-0.95681247,-0.97517367,-0.97516722,-0.073409365,0.084422144,0.35229796,-0.96377061,-0.9749202,-0.97604754,-0.96408877,-0.97385016,-0.97706619,-0.51902132,-0.10432797,-0.053889058,-0.98490193,-0.96789935,-0.93581377,-0.98942887,-0.96052518,-0.92021735,-0.081312476,-0.59774123,-0.32902629,-0.94446474,-0.9626763,0.25580527,-0.9565282,-0.94733415,-0.34932985,-0.95084609,-0.90544958,-0.57989204,-0.97942182,-0.97975607,-0.088557088
"9213",6,"LAYING",28,0.29086272,-0.016479284,-0.10930295,-0.97528564,-0.97379564,-0.98829157,-0.26537025,0.54749271,0.84077299,-0.9745389,-0.9905967,-0.99523658,0.073603711,0.0034017444,-0.0048824063,-0.98686654,-0.9902106,-0.99268765,-0.028245988,-0.072932878,0.084069225,-0.98400064,-0.97758156,-0.99534767,-0.10287472,-0.02662098,-0.055408104,-0.99180602,-0.99233071,-0.99334879,-0.97967544,-0.97753047,-0.97967544,-0.97753047,-0.99009267,-0.99432173,-0.98040339,-0.98502459,-0.9932982,-0.9934566,-0.98377188,-0.98323204,-0.99084738,-0.9721493,-0.97008619,-0.98667217,-0.5180141,0.0077060111,0.18501679,-0.98778915,-0.98964186,-0.9921075,-0.98693994,-0.99171595,-0.99166107,0.095391095,0.035709353,0.062325136,-0.98577009,-0.98494673,-0.99373717,-0.9836237,-0.97391166,-0.99644186,-0.38816799,-0.031761563,0.35801166,-0.98563452,-0.97553553,-0.14699743,-0.99340225,-0.99458101,0.41224002,-0.98769917,-0.98549795,0.0088515516,-0.99346175,-0.9934975,0.035709125
"9214",6,"LAYING",5,0.32037131,-0.024488578,-0.09151963,-0.91659138,-0.93846341,-0.95569454,-0.4469464,0.94141397,0.31728273,-0.8285361,-0.93683025,-0.96345815,0.022313824,0.043421969,-0.0017134148,-0.98691382,-0.96779952,-0.98456044,-0.024583299,-0.10975583,0.38850816,-0.98897281,-0.9796802,-0.87228257,-0.10159241,-0.035804028,-0.12602596,-0.9865773,-0.98969293,-0.99427861,-0.9279765,-0.90526328,-0.9279765,-0.90526328,-0.98149397,-0.98131085,-0.86161568,-0.88965169,-0.99037579,-0.99064436,-0.93464799,-0.94748411,-0.9748708,-0.91007475,-0.9368083,-0.94860905,-0.37336084,0.13660027,-0.051098354,-0.9867608,-0.96894495,-0.98160964,-0.98827338,-0.96863826,-0.98616913,0.27752045,0.17861104,0.1747717,-0.985119,-0.98439849,-0.8901968,-0.99016469,-0.97716472,-0.87832089,0.02131425,-0.085224792,-0.064985172,-0.91969183,-0.91124993,-0.073781252,-0.98014944,-0.98163396,0.30060159,-0.92913907,-0.885471,-0.26549291,-0.99004786,-0.99180981,0.05191196
"9215",6,"LAYING",5,0.24265357,-0.013205916,-0.10571813,-0.98473135,-0.97900715,-0.96506718,-0.42789295,0.93541392,0.32245939,-0.95444446,-0.98564648,-0.97425769,0.084128489,0.0037652666,-0.0077858919,-0.99149391,-0.97024215,-0.98431146,-0.029567891,-0.090384872,0.20626506,-0.98689419,-0.97101558,-0.93670008,-0.098479176,-0.034654132,-0.099040819,-0.98721929,-0.99145693,-0.99494753,-0.97405211,-0.97573337,-0.97405211,-0.97573337,-0.98313439,-0.98504021,-0.94200402,-0.94178449,-0.99164615,-0.99228366,-0.98644781,-0.97317956,-0.97522555,-0.98385015,-0.98298396,-0.96126197,-0.28425275,0.45715211,-0.065913232,-0.9917773,-0.9711361,-0.98168594,-0.99189129,-0.97121923,-0.98551519,0.2697843,0.10304483,0.024382601,-0.98516646,-0.98274961,-0.93688577,-0.98738244,-0.96555557,-0.9422342,-0.050047955,-0.37133371,0.022885885,-0.98218662,-0.97476882,0.094360703,-0.98317093,-0.9865578,0.41297729,-0.95841226,-0.9412349,-0.1854078,-0.99183892,-0.99294899,0.22477264
"9216",6,"LAYING",5,0.27383644,-0.018470003,-0.10359394,-0.9920335,-0.98582633,-0.98365289,-0.43936154,0.93776882,0.32386273,-0.9833078,-0.99533025,-0.98938967,0.078012559,0.0073858395,0.011790995,-0.99196953,-0.97810941,-0.98739102,-0.033232483,-0.067334183,0.11022508,-0.99247912,-0.98526499,-0.96165835,-0.092973879,-0.053936865,-0.07793136,-0.99115021,-0.99222187,-0.99591863,-0.99025413,-0.98934469,-0.99025413,-0.98934469,-0.98754948,-0.98755662,-0.97895088,-0.97522241,-0.99346697,-0.99342475,-0.99142524,-0.98093834,-0.98287143,-0.99218973,-0.98881418,-0.98459508,-0.23211909,0.38825388,0.3164746,-0.99193587,-0.97864912,-0.98555485,-0.99272162,-0.97896485,-0.9877214,0.17592642,0.15146548,0.13837947,-0.98982408,-0.98438074,-0.96645372,-0.99328969,-0.98586406,-0.96343922,0.20295443,0.21235208,-0.00041766958,-0.98867206,-0.99047076,0.36470986,-0.9874161,-0.98602628,0.40755837,-0.98713871,-0.97254855,-0.087625373,-0.99376728,-0.99298799,0.098048031
"9217",6,"LAYING",1,0.40347433,-0.015074404,-0.11816739,-0.91481115,-0.89523112,-0.89174811,-0.25504375,0.77465873,0.58977655,-0.78374234,-0.98892557,-0.89538076,0.023446864,0.00081333847,0.052811325,-0.94745338,-0.89722597,-0.97816837,0.031551954,-0.13199514,0.54327885,-0.95513929,-0.93360561,-0.81188693,-0.11906637,-0.048786067,-0.15544951,-0.96974195,-0.9531439,-0.97210194,-0.90512291,-0.83169609,-0.90512291,-0.83169609,-0.96035654,-0.90224092,-0.77756178,-0.81164844,-0.97326441,-0.94034612,-0.92631396,-0.88694847,-0.92879208,-0.91037489,-0.90562736,-0.88104465,-0.23409995,0.0079412303,-0.13607767,-0.94917576,-0.89800411,-0.9729599,-0.95022293,-0.90367544,-0.98246061,-0.054980692,-0.16635343,-0.12840717,-0.95217596,-0.93313376,-0.83554013,-0.95626437,-0.93427842,-0.82168422,-0.12946319,-0.30965551,-0.067389048,-0.87510957,-0.83619631,-0.24178745,-0.91028972,-0.89146988,-0.2985904,-0.87599774,-0.80624765,-0.27999474,-0.9524838,-0.93054398,-0.27489103
"9218",6,"LAYING",1,0.27837321,-0.020560964,-0.096824565,-0.98488259,-0.99111837,-0.98211178,-0.21014776,0.7739047,0.58511978,-0.96034279,-0.98897778,-0.96530301,0.067178002,0.015637893,-0.016186186,-0.9928808,-0.98943383,-0.99164836,0.0092571098,-0.078793121,0.25756479,-0.98117184,-0.99271925,-0.8922664,-0.11001902,-0.036833082,-0.12362339,-0.99705918,-0.99724402,-0.99760705,-0.98744609,-0.97847045,-0.98744609,-0.97847045,-0.99274198,-0.99320151,-0.91521896,-0.89860396,-0.99750843,-0.99865538,-0.98687443,-0.98900774,-0.98337917,-0.98389409,-0.99184611,-0.98179749,-0.33089384,0.28215937,0.22979633,-0.99288837,-0.99011125,-0.99079124,-0.99349601,-0.98928622,-0.99091956,0.15257604,0.087052284,0.16369105,-0.98159156,-0.99396328,-0.8983206,-0.98114495,-0.99192883,-0.89997136,-0.1772947,-0.088881882,-0.001677066,-0.98218097,-0.97848445,0.042903894,-0.99251304,-0.99296117,0.52197041,-0.93249135,-0.89574669,-0.24675149,-0.99853716,-0.99855628,0.42847339
"9219",6,"LAYING",1,0.27655526,-0.01786855,-0.10762126,-0.9941946,-0.99637166,-0.99561514,-0.20876483,0.77171208,0.58994727,-0.98879281,-0.99756896,-0.99600941,0.082498475,0.0083569472,0.00023418251,-0.99488847,-0.99140208,-0.99377178,-0.013424389,-0.075370833,0.10054482,-0.99013041,-0.99615343,-0.94702521,-0.10579546,-0.041967089,-0.090942119,-0.99773859,-0.9981612,-0.99421976,-0.99798763,-0.99609738,-0.99798763,-0.99609738,-0.99513057,-0.9946894,-0.97340095,-0.97291051,-0.99775558,-0.99842692,-0.99361477,-0.99425887,-0.99519692,-0.99436299,-0.9968263,-0.99536475,0.068314314,0.48354504,0.50752503,-0.99448499,-0.99207153,-0.99217342,-0.99588563,-0.99112114,-0.99397365,0.24963245,0.10215185,0.2550511,-0.98877868,-0.99688741,-0.95036266,-0.99048968,-0.9956296,-0.95058438,0.039468108,0.12661959,0.065183838,-0.99506057,-0.99677722,0.62369619,-0.99450594,-0.99355488,0.61604851,-0.98466623,-0.97054765,-0.2516247,-0.9983322,-0.99834175,0.43753214
"9220",6,"LAYING",17,0.26982297,0.008529564,-0.13463179,-0.98935743,-0.97093045,-0.98118791,-0.21373606,0.54381254,0.83717123,-0.99470393,-0.95832028,-0.9673681,0.071716979,0.012825546,-0.0081664303,-0.99158394,-0.99090499,-0.98866733,-0.015663826,-0.071463542,0.067959012,-0.98779049,-0.99300462,-0.99290339,-0.10382188,-0.041079394,-0.050918079,-0.99046432,-0.99502034,-0.99617754,-0.96033619,-0.97052223,-0.96033619,-0.97052223,-0.99097336,-0.99238658,-0.98387641,-0.98788951,-0.99454386,-0.99599991,-0.99050124,-0.98374581,-0.98542684,-0.98870581,-0.96617159,-0.97918058,-0.18668612,-0.27872069,0.13408067,-0.99232156,-0.99074878,-0.98628734,-0.99143472,-0.99176504,-0.98968634,0.1560819,0.057073886,0.29847497,-0.98850261,-0.9941963,-0.99350429,-0.98761371,-0.99224197,-0.9931855,0.076000557,0.048692733,0.19135946,-0.98529491,-0.96691775,-0.22113703,-0.99149511,-0.99251232,0.23230846,-0.99285146,-0.98663574,0.10453247,-0.99621454,-0.99550766,0.35745724
"9221",6,"LAYING",17,0.26226494,-0.0025509553,-0.12338225,-0.98866443,-0.94098568,-0.96525934,-0.21662567,0.55948293,0.82684505,-0.98033026,-0.94537795,-0.9526071,0.081263638,-0.018733894,0.027125605,-0.98913377,-0.98956245,-0.98980899,-0.035161393,-0.068129897,0.087949307,-0.98224134,-0.99552635,-0.98962226,-0.10984329,-0.039488457,-0.048036293,-0.99104002,-0.99506322,-0.99625324,-0.9630647,-0.96806241,-0.9630647,-0.96806241,-0.99035573,-0.99141012,-0.9842742,-0.98801988,-0.99488658,-0.99575132,-0.98884159,-0.95932031,-0.97313861,-0.98842814,-0.93545555,-0.96256145,-0.059278798,-0.13973167,0.13924541,-0.98966054,-0.98971012,-0.98856337,-0.98945587,-0.99009948,-0.98949576,0.26274423,-0.020407522,0.28420994,-0.98125458,-0.99515085,-0.99101357,-0.98256013,-0.99573992,-0.98991824,0.071637878,0.26401404,0.014918039,-0.98466648,-0.96415038,-0.20775387,-0.9904219,-0.99134493,0.48544657,-0.9923669,-0.98705353,-0.082476209,-0.99565619,-0.9957753,0.35974478
"9222",6,"LAYING",17,0.28582846,-0.033753453,-0.08880453,-0.98815028,-0.9608948,-0.97641782,-0.22105185,0.56666048,0.82206827,-0.98802023,-0.97727906,-0.97820217,0.084555064,-0.0029756107,0.016197392,-0.98958299,-0.98724627,-0.99244327,-0.045380882,-0.070796025,0.10015859,-0.99415804,-0.99585611,-0.99777926,-0.095616456,-0.03977787,-0.053746263,-0.99196839,-0.99474194,-0.99731465,-0.96761315,-0.97699207,-0.96761315,-0.97699207,-0.99084213,-0.99327681,-0.98326622,-0.99096804,-0.99515427,-0.99594612,-0.98863851,-0.97173292,-0.98347024,-0.98777479,-0.957253,-0.97329696,-0.055011067,-0.15709264,0.077675904,-0.99011468,-0.98670559,-0.99182123,-0.98985779,-0.98891471,-0.99145903,0.1481964,0.093106034,0.046182149,-0.99214371,-0.99501987,-0.99746371,-0.99476244,-0.99644082,-0.99806094,0.19953654,0.44889574,0.37929992,-0.98827364,-0.97378665,-0.10656124,-0.99198569,-0.9940834,0.65710588,-0.9925439,-0.99116728,0.029828327,-0.99560055,-0.99640839,0.32423731
"9223",6,"LAYING",11,0.28330402,-0.016640465,-0.11132458,-0.99055509,-0.97463704,-0.97064615,-0.16176764,0.95531949,0.039153358,-0.99087409,-0.99767325,-0.98376295,0.077925866,0.017155321,-0.032441464,-0.98920471,-0.973448,-0.9850563,-0.022863895,-0.076199057,0.086290844,-0.98683861,-0.99765929,-0.98998216,-0.090120428,-0.038116102,-0.063403644,-0.9863711,-0.99803779,-0.99267673,-0.98471816,-0.97659468,-0.98471816,-0.97659468,-0.98516341,-0.98200085,-0.99089224,-0.98533863,-0.99460396,-0.99339599,-0.99010841,-0.97229886,-0.9693591,-0.9906181,-0.97649323,-0.97297435,-0.044127874,0.17302151,0.21913272,-0.98876537,-0.9751991,-0.98203485,-0.9907381,-0.97313694,-0.98677022,0.19348798,-0.11257275,-0.049391752,-0.98212901,-0.9971703,-0.98664381,-0.98830814,-0.99797767,-0.99226944,0.043912756,0.15064124,0.27545875,-0.97572759,-0.9797172,0.17534949,-0.98080392,-0.98240083,0.24186945,-0.98670977,-0.98665858,-0.015018529,-0.99439599,-0.99207567,0.11688009
"9224",6,"LAYING",17,0.2774042,-0.023051515,-0.10595028,-0.99592456,-0.96472683,-0.98003778,-0.21544932,0.5427083,0.8394888,-0.99754315,-0.96848099,-0.97552175,0.074102901,0.036325071,-0.023146402,-0.9915754,-0.99355063,-0.99394524,-0.016322876,-0.080908319,0.081097837,-0.98689705,-0.99472988,-0.99359802,-0.087785536,-0.041512587,-0.060464643,-0.99075636,-0.99521945,-0.9971546,-0.98321393,-0.98487623,-0.98321393,-0.98487623,-0.99383689,-0.99588537,-0.98762192,-0.9823368,-0.99495984,-0.99601017,-0.99511582,-0.96981285,-0.98394853,-0.99626169,-0.96329643,-0.97830444,0.24089229,0.046638214,0.13679841,-0.99303454,-0.99412889,-0.99322088,-0.99064382,-0.99322933,-0.99309849,0.29496427,0.052173891,0.29211642,-0.98493138,-0.99517489,-0.99365774,-0.98745404,-0.99438943,-0.99403127,0.10893285,0.20634193,0.3024053,-0.99190527,-0.98226439,0.012873569,-0.995163,-0.99585716,0.62754935,-0.98968138,-0.98071337,0.011460208,-0.99608791,-0.99577607,0.54633625
"9225",6,"LAYING",17,0.27435273,0.0047897292,-0.13247553,-0.9936919,-0.94937325,-0.98413104,-0.21531004,0.54066785,0.83907866,-0.99805074,-0.97347271,-0.97124535,0.071588269,0.035282367,-0.0017226093,-0.99332962,-0.9916098,-0.99565012,-0.010317407,-0.079363904,0.070217545,-0.98644783,-0.99300546,-0.99579929,-0.10101905,-0.041006068,-0.054637372,-0.99049451,-0.99429074,-0.9980263,-0.96436241,-0.96110761,-0.96436241,-0.96110761,-0.99493773,-0.9966586,-0.98056324,-0.98432579,-0.99450747,-0.99550833,-0.99373277,-0.96915604,-0.99057745,-0.99354023,-0.9430416,-0.98073796,-0.10334569,0.03975816,0.032217108,-0.99428344,-0.99184821,-0.99348025,-0.99277901,-0.99187409,-0.99669011,0.13542787,0.053803299,0.2077773,-0.9877088,-0.99332384,-0.99629191,-0.98615692,-0.99275642,-0.99587063,-0.065124218,0.18662497,0.025688927,-0.98371819,-0.95616078,-0.1776818,-0.99561935,-0.99723442,0.54150692,-0.99170281,-0.9824516,-0.044525721,-0.99532482,-0.9957311,0.37547627
